NDQ,0.0000016299
AIS,0.0001931394
HEM,0.0004416943
HEN,0.0004408794
SPY,0.0000114091
NDR,0.0002192173
HEH,0.0000016299
SPR,0.0002567043
SPS,0.0000171136
SPT,0.0000008149
SPU,0.0000969772
HEI,0.0001181655
SPH,0.0002371458
SPI,0.0005891974
SPL,0.0002029186
HEJ,0.0000016299
SPN,0.0000073344
SPO,0.0005207429
SPA,0.0004213210
SPB,0.0000032597
SPE,0.0007146973
XPI,0.0000195584
IXI,0.0000619350
XPO,0.0000717142
IXO,0.0000162987
IXL,0.0000048896
IXM,0.0000032597
XPA,0.0000480811
IXA,0.0000220032
IXF,0.0000008149
XPE,0.0001303895
IXE,0.0000839382
IXY,0.0000024448
UGR,0.0000073344
XPR,0.0000407467
IXP,0.0000024448
IXT,0.0000374870
IXU,0.0000032597
JNA,0.0000032597
JNH,0.0000016299
BEJ,0.0000130389
BEK,0.0000114091
BEH,0.0000562305
BEI,0.0000317824
BEN,0.0002330712
BEO,0.0000048896
BEL,0.0003773145
BEM,0.0000546006
BEB,0.0000114091
BEC,0.0001328343
BEA,0.0003080451
BEF,0.0000603051
BEG,0.0001108310
BED,0.0003724249
BEE,0.0001059414
BEZ,0.0000211883
BEX,0.0000016299
BEY,0.0000244480
BER,0.0008222686
BES,0.0002998958
BEP,0.0000122240
BEQ,0.0000097792
BEV,0.0000179286
BEW,0.0000546006
BET,0.0001629868
BEU,0.0000008149
ENF,0.0000798635
RFY,0.0000024448
GRU,0.0001344641
GRY,0.0000057045
GRE,0.0004490287
GRA,0.0016249787
GRO,0.0003667204
GRI,0.0002803374
NOL,0.0002893016
NOM,0.0003903535
NON,0.0013495310
NOO,0.0000896428
NOH,0.0000162987
NOI,0.0001409836
HLY,0.0001417985
NOK,0.0000105941
NOD,0.0001067564
NOE,0.0000407467
HLU,0.0000146688
NOG,0.0001760258
HLS,0.0000065195
NOA,0.0000179286
NOB,0.0001222401
NOC,0.0002069933
HLO,0.0001312044
NOX,0.0000211883
NOY,0.0000130389
HLI,0.0000749739
NOT,0.0002990808
NOU,0.0002860419
NOV,0.0000920876
NOW,0.0001523927
NOP,0.0001743959
HLB,0.0000016299
NOR,0.0003153795
NOS,0.0003724249
FJO,0.0000024448
RFE,0.0001165356
RFD,0.0000016299
WSC,0.0000048896
FJE,0.0000016299
WSB,0.0000048896
HYD,0.0002713731
ENZ,0.0000847532
WSD,0.0000032597
HYG,0.0000268928
WSH,0.0000211883
WSM,0.0000065195
HYM,0.0001083862
HYN,0.0000065195
EDB,0.0000391168
LMY,0.0000073344
RLO,0.0001051265
EDA,0.0001955842
RLI,0.0002762627
EDG,0.0001254999
EDD,0.0001043116
EDE,0.0004457690
RLE,0.0002241069
RLD,0.0000358571
EDH,0.0000105941
EDI,0.0007146973
EDN,0.0002298114
LMU,0.0000105941
EDL,0.0002876718
EDM,0.0000114091
EDR,0.0001507628
LMI,0.0000904577
EDP,0.0000081493
EDQ,0.0000016299
RLY,0.0001499479
LMM,0.0000048896
EDT,0.0000097792
LMO,0.0000562305
RLU,0.0000089643
LMA,0.0000766038
LMB,0.0000016299
EDY,0.0000211883
LMD,0.0000016299
LME,0.0001149057
RLS,0.0000513409
LMG,0.0000024448
DPU,0.0000016299
DPR,0.0000089643
HYX,0.0000089643
DPE,0.0000032597
DPA,0.0000350422
DPO,0.0000146688
DPL,0.0000179286
DPI,0.0000195584
DPH,0.0000016299
XPL,0.0000937174
PNI,0.0000065195
PNO,0.0000391168
PNA,0.0000008149
PNE,0.0000660097
XPU,0.0000236331
SNY,0.0000016299
MRY,0.0000008149
MRU,0.0000016299
MRO,0.0000228182
MRI,0.0000057045
MRE,0.0000048896
MRA,0.0000089643
APY,0.0000317824
APR,0.0000774187
APS,0.0002412205
APP,0.0006829148
APW,0.0000081493
APT,0.0002061783
APU,0.0000301526
APJ,0.0000048896
APK,0.0000032597
APH,0.0007733725
API,0.0002697432
APN,0.0000179286
APO,0.0003373827
APL,0.0001092012
APM,0.0000081493
APB,0.0000179286
APA,0.0001825453
APF,0.0000073344
APD,0.0000081493
APE,0.0004082820
IJS,0.0000032597
YAY,0.0000016299
YAU,0.0000105941
YAT,0.0000146688
YAW,0.0000236331
YAP,0.0000146688
YAS,0.0000431915
YAR,0.0001002369
YAM,0.0000211883
YAL,0.0000700843
YAN,0.0001271297
YAI,0.0000016299
YAH,0.0000171136
YAK,0.0000195584
YAE,0.0000048896
YAD,0.0000146688
YAG,0.0000179286
YAF,0.0000032597
YAA,0.0000008149
YAC,0.0000325974
YAB,0.0000415616
